athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath,careerStart,careerEnd
Peter Pietras,association football,1908-04-21T00:00:00Z,1993-01-01T00:00:00Z,1933-01-01T00:00:00Z,1938-01-01T00:00:00Z
Peter Sillett,association football,1933-02-01T00:00:00Z,1998-03-13T00:00:00Z,1951-01-01T00:00:00Z,1962-01-01T00:00:00Z
Peter Taylor,association football,1928-07-02T00:00:00Z,1990-10-04T00:00:00Z,1945-01-01T00:00:00Z,1962-01-01T00:00:00Z
Peter Whittingham,association football,1984-09-08T00:00:00Z,2020-03-19T00:00:00Z,2003-01-01T00:00:00Z,2018-01-01T00:00:00Z
Peter van de Merwe,association football,1942-01-13T00:00:00Z,2016-02-24T00:00:00Z,1959-01-01T00:00:00Z,1971-01-01T00:00:00Z
Phil O'Donnell,association football,1972-03-25T00:00:00Z,2007-12-29T00:00:00Z,1990-01-01T00:00:00Z,2007-01-01T00:00:00Z
Phil Woosnam,association football,1932-12-22T00:00:00Z,2013-07-19T00:00:00Z,1951-01-01T00:00:00Z,1968-01-01T00:00:00Z
Philippe Mahut,association football,1956-03-04T00:00:00Z,2014-02-07T00:00:00Z,1974-01-01T00:00:00Z,1993-01-01T00:00:00Z
Phiwe Sigwili,association football,1975-04-17T00:00:00Z,2013-01-22T00:00:00Z,2006-01-01T00:00:00Z,2011-01-01T00:00:00Z
Pierino González,association football,1929-10-10T00:00:00Z,2016-12-26T00:00:00Z,1949-01-01T00:00:00Z,1960-01-01T00:00:00Z
Piermario Morosini,association football,1986-07-05T00:00:00Z,2012-04-14T00:00:00Z,2006-01-01T00:00:00Z,2012-01-01T00:00:00Z
Piero Aggradi,association football,1934-10-07T00:00:00Z,2008-07-17T00:00:00Z,1952-01-01T00:00:00Z,1966-01-01T00:00:00Z
Piero Campelli,association football,1893-12-20T00:00:00Z,1946-10-20T00:00:00Z,1910-01-01T00:00:00Z,1925-01-01T00:00:00Z
Piero Operto,association football,1926-12-20T00:00:00Z,1949-05-04T00:00:00Z,1946-01-01T00:00:00Z,1949-01-01T00:00:00Z
Pierre Bernard,association football,1932-01-27T00:00:00Z,2014-05-28T00:00:00Z,1952-01-01T00:00:00Z,1969-01-01T00:00:00Z
Pierre Kalala Mukendi,association football,1939-11-22T00:00:00Z,2015-06-30T00:00:00Z,1962-01-01T00:00:00Z,1974-01-01T00:00:00Z
Piet Fransen,association football,1936-07-05T00:00:00Z,2015-08-02T00:00:00Z,1957-01-01T00:00:00Z,1973-01-01T00:00:00Z
Piet Schrijvers,association football,1946-12-15T00:00:00Z,2022-09-07T00:00:00Z,1966-01-01T00:00:00Z,1985-01-01T00:00:00Z
Piet de Jong,association football,1930-01-01T00:00:00Z,2014-06-11T00:00:00Z,1947-01-01T00:00:00Z,1961-01-01T00:00:00Z
Piet de Zoete,association football,1943-11-06T00:00:00Z,2023-05-28T00:00:00Z,1962-01-01T00:00:00Z,1974-01-01T00:00:00Z
Pietro Anastasi,association football,1948-04-07T00:00:00Z,2020-01-17T00:00:00Z,1966-01-01T00:00:00Z,1982-01-01T00:00:00Z
Pietro Ferraris,association football,1912-02-15T00:00:00Z,1991-10-11T00:00:00Z,1929-01-01T00:00:00Z,1950-01-01T00:00:00Z
Pietro Lana,association football,1888-10-10T00:00:00Z,1950-12-06T00:00:00Z,1908-01-01T00:00:00Z,1914-01-01T00:00:00Z
Pietro Sforzin,association football,1919-06-12T00:00:00Z,1986-02-18T00:00:00Z,1938-01-01T00:00:00Z,1953-01-01T00:00:00Z
Pitilo,association football,1919-01-01T00:00:00Z,2015-01-01T00:00:00Z,1940-01-01T00:00:00Z,1951-01-01T00:00:00Z
Porfirio Rolón,association football,1925-05-04T00:00:00Z,2006-11-07T00:00:00Z,1940-01-01T00:00:00Z,1960-01-01T00:00:00Z
Preguinho,association football,1905-02-08T00:00:00Z,1979-10-01T00:00:00Z,1925-01-01T00:00:00Z,1938-01-01T00:00:00Z
Pruden,association football,1916-09-01T00:00:00Z,1998-02-25T00:00:00Z,1934-01-01T00:00:00Z,1953-01-01T00:00:00Z
Pruden,association football,1916-12-01T00:00:00Z,1998-02-25T00:00:00Z,1934-01-01T00:00:00Z,1953-01-01T00:00:00Z
Próspero Merino,association football,1942-08-23T00:00:00Z,1981-08-01T00:00:00Z,1967-01-01T00:00:00Z,1975-01-01T00:00:00Z
Pál Várhidi,association football,1931-11-06T00:00:00Z,2015-11-12T00:00:00Z,1949-01-01T00:00:00Z,1965-01-01T00:00:00Z
Péter Palotás,association football,1929-06-27T00:00:00Z,1967-05-17T00:00:00Z,1950-01-01T00:00:00Z,1959-01-01T00:00:00Z
Pío Alonso,association football,1925-03-16T00:00:00Z,2008-12-29T00:00:00Z,1944-01-01T00:00:00Z,1955-01-01T00:00:00Z
Pío Corcuera,association football,1921-07-17T00:00:00Z,2011-11-22T00:00:00Z,1941-01-01T00:00:00Z,1951-01-01T00:00:00Z
Quiliano Gago,association football,1928-02-03T00:00:00Z,1994-08-07T00:00:00Z,1947-01-01T00:00:00Z,1959-01-01T00:00:00Z
Quinocho,association football,1933-05-17T00:00:00Z,1988-10-20T00:00:00Z,1953-01-01T00:00:00Z,1968-01-01T00:00:00Z
Raafat Attia,association football,1934-02-06T00:00:00Z,1978-07-21T00:00:00Z,1955-01-01T00:00:00Z,1967-01-01T00:00:00Z
Radamel García,association football,1957-04-16T00:00:00Z,2019-01-03T00:00:00Z,1977-01-01T00:00:00Z,1996-01-01T00:00:00Z
Raf Vallone,association football,1916-02-17T00:00:00Z,2002-10-31T00:00:00Z,1942-01-01T00:00:00Z,1995-01-01T00:00:00Z
Rafa Delgado,association football,1932-10-24T00:00:00Z,1996-04-10T00:00:00Z,1951-01-01T00:00:00Z,1964-01-01T00:00:00Z
Rafael Albrecht,association football,1941-08-23T00:00:00Z,2021-05-03T00:00:00Z,1957-01-01T00:00:00Z,1975-01-01T00:00:00Z
Rafael Benítez,association football,1939-06-16T00:00:00Z,2015-01-03T00:00:00Z,1961-01-01T00:00:00Z,1968-01-01T00:00:00Z
Rafael Berrocal,association football,1914-08-24T00:00:00Z,1969-06-08T00:00:00Z,1935-01-01T00:00:00Z,1948-01-01T00:00:00Z
Rafael Biempica,association football,1937-05-02T00:00:00Z,2020-03-21T00:00:00Z,1955-01-01T00:00:00Z,1968-01-01T00:00:00Z
Rafael Escudero Etxebarria,association football,1919-11-04T00:00:00Z,1953-12-04T00:00:00Z,1940-01-01T00:00:00Z,1949-01-01T00:00:00Z
Rafael Granero Bellver,association football,1945-04-15T00:00:00Z,2024-01-06T00:00:00Z,1963-01-01T00:00:00Z,1978-01-01T00:00:00Z
Rafael Grau i Ferrer,association football,1927-09-24T00:00:00Z,1989-06-20T00:00:00Z,1946-01-01T00:00:00Z,1958-01-01T00:00:00Z
Rafael Mendiluce,association football,1939-07-31T00:00:00Z,2014-05-29T00:00:00Z,1957-01-01T00:00:00Z,1973-01-01T00:00:00Z
Rafael Moreno Aranzadi,association football,1892-05-23T00:00:00Z,1922-03-01T00:00:00Z,1910-01-01T00:00:00Z,1921-01-01T00:00:00Z
Rafael Mújica,association football,1927-11-29T00:00:00Z,1987-04-12T00:00:00Z,1947-01-01T00:00:00Z,1959-01-01T00:00:00Z
Rafael Orozco,association football,1922-05-08T00:00:00Z,2015-02-19T00:00:00Z,1943-01-01T00:00:00Z,1952-01-01T00:00:00Z
Rafael Prado Fraguas,association football,1957-01-02T00:00:00Z,2016-07-03T00:00:00Z,1973-01-01T00:00:00Z,1981-01-01T00:00:00Z
Rafael Pratt,association football,1889-01-12T00:00:00Z,1994-10-20T00:00:00Z,1908-04-05T00:00:00Z,1911-07-16T00:00:00Z
Rafael Quirós,association football,1910-08-29T00:00:00Z,2012-03-02T00:00:00Z,1929-01-01T00:00:00Z,1935-01-01T00:00:00Z
Rafael de Diego Larrañaga,association football,1944-05-07T00:00:00Z,1982-08-17T00:00:00Z,1963-01-01T00:00:00Z,1978-01-01T00:00:00Z
Rafael del Riego Villaverde,association football,1949-07-12T00:00:00Z,2013-11-15T00:00:00Z,1970-01-01T00:00:00Z,1972-01-01T00:00:00Z
Rafael Álvarez Alarcia,association football,1938-07-18T00:00:00Z,2024-02-05T00:00:00Z,1958-01-01T00:00:00Z,1975-01-01T00:00:00Z
Raffaele Sansone,association football,1910-09-20T00:00:00Z,1994-09-11T00:00:00Z,1931-01-01T00:00:00Z,1945-01-01T00:00:00Z
Raimundo Blanco Toranzo,association football,1918-10-01T00:00:00Z,1984-06-28T00:00:00Z,1939-01-01T00:00:00Z,1945-01-01T00:00:00Z
Raimundo Orsi,association football,1901-12-02T00:00:00Z,1986-04-06T00:00:00Z,1920-01-01T00:00:00Z,1943-01-01T00:00:00Z
Rainer Hasler,association football,1958-07-02T00:00:00Z,2014-10-29T00:00:00Z,1976-01-01T00:00:00Z,1989-01-01T00:00:00Z
Ralph Johnson,association football,1922-04-15T00:00:00Z,2013-04-23T00:00:00Z,1939-01-01T00:00:00Z,1951-01-01T00:00:00Z
Ralph Milne,association football,1961-05-13T00:00:00Z,2015-09-06T00:00:00Z,1977-01-01T00:00:00Z,1992-01-01T00:00:00Z
Ramaz Kharshiladze,judo,1951-01-16T00:00:00Z,2017-09-11T00:00:00Z,1970-01-01T00:00:00Z,1981-01-01T00:00:00Z
Ramaz Kharshiladze,judo,1951-01-16T00:00:00Z,2017-09-13T00:00:00Z,1970-01-01T00:00:00Z,1981-01-01T00:00:00Z
Ramiro Armesto Armesto,association football,1905-02-12T00:00:00Z,1936-11-21T00:00:00Z,1929-01-01T00:00:00Z,1936-01-01T00:00:00Z
Ramiro Blacut,association football,1944-01-03T00:00:00Z,2024-08-12T00:00:00Z,1959-01-01T00:00:00Z,2006-01-01T00:00:00Z
Ramiro Castillo,association football,1966-03-27T00:00:00Z,1997-10-18T00:00:00Z,1985-01-01T00:00:00Z,1997-01-01T00:00:00Z
Ramiro Navarro,association football,1943-05-25T00:00:00Z,2008-03-26T00:00:00Z,1961-01-01T00:00:00Z,1969-01-01T00:00:00Z
Ramon Celma i Grau,association football,1924-01-24T00:00:00Z,2007-08-16T00:00:00Z,1944-01-01T00:00:00Z,1955-01-01T00:00:00Z
Ramon Parera i Penella,association football,1912-03-11T00:00:00Z,1968-11-08T00:00:00Z,1928-01-01T00:00:00Z,1929-01-01T00:00:00Z
Ramonzuelo,association football,1905-11-06T00:00:00Z,1982-10-01T00:00:00Z,1926-01-01T00:00:00Z,1941-01-01T00:00:00Z
Ramón Aguirre Suárez,association football,1944-10-18T00:00:00Z,2013-05-29T00:00:00Z,1966-01-01T00:00:00Z,1977-01-01T00:00:00Z
Ramón Búa,association football,1947-10-04T00:00:00Z,1985-12-02T00:00:00Z,1966-01-01T00:00:00Z,1979-01-01T00:00:00Z
Ramón Cabrero,association football,1947-11-11T00:00:00Z,2017-11-01T00:00:00Z,1965-01-01T00:00:00Z,1982-01-01T00:00:00Z
Ramón Carranza,association football,1931-07-28T00:00:00Z,2014-05-28T00:00:00Z,1949-01-01T00:00:00Z,1965-01-01T00:00:00Z
Ramón Félix Barrenechea,association football,1940-07-14T00:00:00Z,2025-03-22T00:00:00Z,1959-01-01T00:00:00Z,1972-01-01T00:00:00Z
Ramón Héctor Ponce,association football,1948-07-05T00:00:00Z,2019-07-07T00:00:00Z,1966-01-01T00:00:00Z,1982-01-01T00:00:00Z
Ramón Marsal,association football,1934-12-12T00:00:00Z,2007-01-22T00:00:00Z,1952-01-01T00:00:00Z,1965-01-01T00:00:00Z
Ramón Martínez Pérez,association football,1929-02-06T00:00:00Z,2017-01-06T00:00:00Z,1949-01-01T00:00:00Z,1962-01-01T00:00:00Z
Ramón Moyano,association football,1900-01-01T00:00:00Z,1999-01-01T00:00:00Z,1915-01-01T00:00:00Z,1916-01-01T00:00:00Z
Ramón Moyano,association football,1900-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/763e5d3d9d1722949f59e3a7217fae4f,1915-01-01T00:00:00Z,1916-01-01T00:00:00Z
Ramón Muttis,association football,1899-03-12T00:00:00Z,1955-01-12T00:00:00Z,1919-01-01T00:00:00Z,1937-01-01T00:00:00Z
Ramón Muttis,association football,1899-08-31T00:00:00Z,1955-01-12T00:00:00Z,1919-01-01T00:00:00Z,1937-01-01T00:00:00Z
Ramón Zabalo,association football,1910-06-10T00:00:00Z,1967-01-01T00:00:00Z,1927-01-01T00:00:00Z,1945-01-01T00:00:00Z
Ramón Zabalo,association football,1910-07-28T00:00:00Z,1967-01-01T00:00:00Z,1927-01-01T00:00:00Z,1945-01-01T00:00:00Z
Ramón de Pablo Marañón,association football,1938-04-21T00:00:00Z,2025-05-13T00:00:00Z,1956-01-01T00:00:00Z,1973-01-01T00:00:00Z
Raoul Diagne,association football,1910-11-10T00:00:00Z,2002-11-04T00:00:00Z,1930-01-01T00:00:00Z,1945-01-01T00:00:00Z
Raphael Dwamena,association football,1995-09-12T00:00:00Z,2023-11-11T00:00:00Z,2014-01-01T00:00:00Z,2023-01-01T00:00:00Z
Rashidi Yekini,association football,1963-10-23T00:00:00Z,2012-05-04T00:00:00Z,1981-01-01T00:00:00Z,2005-01-01T00:00:00Z
Ray Clemence,association football,1948-08-05T00:00:00Z,2020-11-15T00:00:00Z,1965-01-01T00:00:00Z,1988-01-01T00:00:00Z
Ray Kennedy,association football,1951-07-28T00:00:00Z,2021-11-30T00:00:00Z,1968-01-01T00:00:00Z,1984-01-01T00:00:00Z
Ray Mielczarek,association football,1946-02-10T00:00:00Z,2013-10-30T00:00:00Z,1964-01-01T00:00:00Z,1974-01-01T00:00:00Z
Ray Pointer,association football,1936-10-10T00:00:00Z,2016-01-26T00:00:00Z,1957-01-01T00:00:00Z,1975-01-01T00:00:00Z
Ray Shero,ice hockey,1962-07-28T00:00:00Z,2025-04-09T00:00:00Z,1980-01-01T00:00:00Z,1985-01-01T00:00:00Z
Ray Treacy,association football,1946-06-18T00:00:00Z,2015-04-11T00:00:00Z,1964-01-01T00:00:00Z,1982-01-01T00:00:00Z
Raymond Bellot,association football,1929-06-09T00:00:00Z,2019-02-24T00:00:00Z,1950-01-01T00:00:00Z,1964-01-01T00:00:00Z
Raymond Kopa,association football,1931-10-13T00:00:00Z,2017-03-03T00:00:00Z,1949-01-01T00:00:00Z,1967-01-01T00:00:00Z
"Raúl ""Güero"" Navarro",association football,1942-01-01T00:00:00Z,2019-08-15T00:00:00Z,1962-01-01T00:00:00Z,1974-01-01T00:00:00Z
Raúl Agüero,association football,1952-08-10T00:00:00Z,2017-05-03T00:00:00Z,1974-01-01T00:00:00Z,1992-01-01T00:00:00Z
Raúl Altuve,association football,1917-01-01T00:00:00Z,1999-01-01T00:00:00Z,1937-01-01T00:00:00Z,1951-01-01T00:00:00Z
Raúl Bentancor,association football,1930-01-11T00:00:00Z,2012-05-03T00:00:00Z,1947-01-01T00:00:00Z,1963-01-01T00:00:00Z
Raúl Coloma,association football,1928-07-09T00:00:00Z,2021-10-12T00:00:00Z,1950-01-01T00:00:00Z,1975-01-01T00:00:00Z
Raúl Conti,association football,1928-02-05T00:00:00Z,2008-08-05T00:00:00Z,1948-01-01T00:00:00Z,1962-01-01T00:00:00Z
Raúl Decaria,association football,1939-05-22T00:00:00Z,2024-05-28T00:00:00Z,1960-01-01T00:00:00Z,1973-01-01T00:00:00Z
Raúl Gorriti,association football,1956-10-10T00:00:00Z,2015-04-03T00:00:00Z,1975-01-01T00:00:00Z,1984-01-01T00:00:00Z
Raúl Gómez Ramírez,association football,1950-02-13T00:00:00Z,2025-02-01T00:00:00Z,1967-01-01T00:00:00Z,1980-01-01T00:00:00Z
Raúl Pini,association football,1923-06-02T00:00:00Z,1988-10-02T00:00:00Z,1942-01-01T00:00:00Z,1959-01-01T00:00:00Z
Raúl Sánchez,association football,1933-10-26T00:00:00Z,2016-02-28T00:00:00Z,1952-01-01T00:00:00Z,1968-01-01T00:00:00Z
Raúl Sánchez,association football,1933-10-28T00:00:00Z,2016-02-28T00:00:00Z,1952-01-01T00:00:00Z,1968-01-01T00:00:00Z
Raúl de Alba,association football,2000-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/f10ad32145fdf1a3c7f944d80b917d9c,1947-01-01T00:00:00Z,1957-01-01T00:00:00Z
Reg Jenkins,association football,1938-10-07T00:00:00Z,2013-01-29T00:00:00Z,1956-01-01T00:00:00Z,1973-01-01T00:00:00Z
Regino Delgado,association football,1956-09-07T00:00:00Z,2016-02-02T00:00:00Z,1974-01-01T00:00:00Z,1991-01-01T00:00:00Z
Reha Eken,association football,1925-01-01T00:00:00Z,2013-08-18T00:00:00Z,1944-01-01T00:00:00Z,1955-01-01T00:00:00Z
Renato Curi,association football,1953-09-20T00:00:00Z,1977-10-30T00:00:00Z,1969-01-01T00:00:00Z,1977-01-01T00:00:00Z
Renato Olmi,association football,1914-07-12T00:00:00Z,1985-05-15T00:00:00Z,1933-01-01T00:00:00Z,1947-01-01T00:00:00Z
Renze de Vries,association football,1930-10-05T00:00:00Z,2012-05-07T00:00:00Z,1976-01-01T00:00:00Z,1989-01-01T00:00:00Z
Renzo Burini,association football,1927-10-10T00:00:00Z,2019-10-25T00:00:00Z,1947-01-01T00:00:00Z,1962-01-01T00:00:00Z
René Domingo,association football,1928-12-28T00:00:00Z,2013-06-13T00:00:00Z,1949-01-01T00:00:00Z,1964-01-01T00:00:00Z
René Houseman,association football,1953-07-19T00:00:00Z,2018-03-22T00:00:00Z,1971-01-01T00:00:00Z,1985-01-01T00:00:00Z
René Petit,association football,1899-08-08T00:00:00Z,1989-10-14T00:00:00Z,1914-01-01T00:00:00Z,1933-01-01T00:00:00Z
René Petit,association football,1899-10-08T00:00:00Z,1989-10-14T00:00:00Z,1914-01-01T00:00:00Z,1933-01-01T00:00:00Z
René Pontoni,association football,1920-05-18T00:00:00Z,1983-05-14T00:00:00Z,1940-01-01T00:00:00Z,1954-01-01T00:00:00Z
René Quitral,association football,1924-09-15T00:00:00Z,1982-11-27T00:00:00Z,1942-01-01T00:00:00Z,1958-01-01T00:00:00Z
Renê Weber,association football,1961-07-07T00:00:00Z,2020-12-16T00:00:00Z,1983-01-01T00:00:00Z,1992-01-01T00:00:00Z
Reza Ahadi,association football,1962-11-30T00:00:00Z,2016-01-18T00:00:00Z,1980-01-01T00:00:00Z,1995-01-01T00:00:00Z
Riadh El Fahem,association football,1959-10-13T00:00:00Z,2014-01-21T00:00:00Z,1978-01-01T00:00:00Z,1985-01-01T00:00:00Z
Ricard Gallart i Selma,association football,1907-01-17T00:00:00Z,1993-11-06T00:00:00Z,1928-01-01T00:00:00Z,1950-01-01T00:00:00Z
Ricard Garcia Sanchis,association football,1935-09-18T00:00:00Z,2013-01-18T00:00:00Z,1960-01-01T00:00:00Z,1972-01-01T00:00:00Z
Ricardo Alós,association football,1931-10-11T00:00:00Z,2024-01-14T00:00:00Z,1951-01-01T00:00:00Z,1964-01-01T00:00:00Z
Ricardo Cherini,association football,1950-04-24T00:00:00Z,2008-03-16T00:00:00Z,1967-01-01T00:00:00Z,1980-01-01T00:00:00Z
Ricardo Díaz Bernal,association football,1932-08-07T00:00:00Z,2011-11-13T00:00:00Z,1954-01-01T00:00:00Z,1972-01-01T00:00:00Z
Ricardo García,association football,1955-07-31T00:00:00Z,2007-12-12T00:00:00Z,1977-01-01T00:00:00Z,1989-01-01T00:00:00Z
Ricardo José De Rienzo,association football,1948-08-20T00:00:00Z,2013-07-25T00:00:00Z,1968-01-01T00:00:00Z,1973-01-01T00:00:00Z
Ricardo Lee,association football,1964-04-08T00:00:00Z,2009-04-01T00:00:00Z,1980-01-01T00:00:00Z,1997-01-01T00:00:00Z
Ricardo Sepúlveda,association football,1941-05-19T00:00:00Z,2014-02-03T00:00:00Z,1961-01-01T00:00:00Z,1973-01-01T00:00:00Z
Ricardo Teruel García,association football,1917-02-25T00:00:00Z,1975-11-03T00:00:00Z,1935-01-01T00:00:00Z,1954-01-01T00:00:00Z
Ricardo Zamora De Grassa,association football,1933-08-06T00:00:00Z,2003-01-31T00:00:00Z,1952-01-01T00:00:00Z,1966-01-01T00:00:00Z
Ricardo Zatelli,association football,1901-01-01T00:00:00Z,1999-01-01T00:00:00Z,1931-01-01T00:00:00Z,1941-01-01T00:00:00Z
Ricardo Álvarez,association football,1911-01-01T00:00:00Z,1986-01-01T00:00:00Z,1944-01-01T00:00:00Z,1951-01-01T00:00:00Z
Richard Dürr,association football,1938-12-01T00:00:00Z,2014-05-29T00:00:00Z,1959-01-01T00:00:00Z,1972-01-01T00:00:00Z
Richard Henyekane,association football,1983-09-27T00:00:00Z,2015-04-07T00:00:00Z,2004-01-01T00:00:00Z,2015-01-01T00:00:00Z
Richard Henyekane,association football,1983-09-28T00:00:00Z,2015-04-07T00:00:00Z,2004-01-01T00:00:00Z,2015-01-01T00:00:00Z
Richard Herrmann,association football,1923-01-20T00:00:00Z,1962-07-27T00:00:00Z,1934-01-01T00:00:00Z,1960-01-01T00:00:00Z
Richard Herrmann,association football,1923-01-28T00:00:00Z,1962-07-27T00:00:00Z,1934-01-01T00:00:00Z,1960-01-01T00:00:00Z
Rifaat El-Fanagily,association football,1936-05-01T00:00:00Z,2004-06-23T00:00:00Z,1953-01-01T00:00:00Z,1970-01-01T00:00:00Z
Rigoberto Aguirre,association football,1906-12-08T00:00:00Z,1972-07-13T00:00:00Z,1925-01-01T00:00:00Z,1940-01-01T00:00:00Z
Rik  Coppens,association football,1930-04-29T00:00:00Z,2015-02-05T00:00:00Z,1946-01-01T00:00:00Z,1970-01-01T00:00:00Z
Rik De Saedeleer,association football,1924-01-17T00:00:00Z,2013-03-03T00:00:00Z,1939-01-01T00:00:00Z,1954-01-01T00:00:00Z
Rinaldo Martino,association football,1921-10-06T00:00:00Z,2000-11-15T00:00:00Z,1937-01-01T00:00:00Z,1953-01-01T00:00:00Z
Rinaldo Martino,association football,1921-11-06T00:00:00Z,2000-11-15T00:00:00Z,1937-01-01T00:00:00Z,1953-01-01T00:00:00Z
Rino Ferrario,association football,1926-12-07T00:00:00Z,2012-09-19T00:00:00Z,1947-01-01T00:00:00Z,1961-01-01T00:00:00Z
Rinus Michels,association football,1928-02-09T00:00:00Z,2005-03-03T00:00:00Z,1946-01-01T00:00:00Z,1958-01-01T00:00:00Z
Ričardas Rutkauskas,association football,http://www.wikidata.org/.well-known/genid/f4846764c63c7f474d9569c19d887a00,http://www.wikidata.org/.well-known/genid/eb5327048b5c96c2bce5fe0d633585f7,1929-01-01T00:00:00Z,1933-01-01T00:00:00Z
Roar Johansen,association football,1935-07-08T00:00:00Z,2015-10-23T00:00:00Z,1952-01-01T00:00:00Z,1967-01-01T00:00:00Z
Robert Enke,association football,1977-08-24T00:00:00Z,2009-11-10T00:00:00Z,1995-01-01T00:00:00Z,2009-01-01T00:00:00Z
Robert Jonquet,association football,1925-05-03T00:00:00Z,2008-12-17T00:00:00Z,1945-01-01T00:00:00Z,1962-01-01T00:00:00Z
Roberto Aballay,association football,1922-11-22T00:00:00Z,1982-01-01T00:00:00Z,1940-01-01T00:00:00Z,1956-01-01T00:00:00Z
Roberto Albérico,association football,http://www.wikidata.org/.well-known/genid/d5cd8da095d0f265d512d10a1590bf02,http://www.wikidata.org/.well-known/genid/0979e7bc444080f3a46ad29198cf4c28,1932-01-01T00:00:00Z,1939-01-01T00:00:00Z
Roberto Alfonso Cañón,association football,1969-04-02T00:00:00Z,2019-09-02T00:00:00Z,1987-01-01T00:00:00Z,1997-01-01T00:00:00Z
Roberto Bertol,association football,1917-12-02T00:00:00Z,1990-03-03T00:00:00Z,1939-01-01T00:00:00Z,1950-01-01T00:00:00Z
Roberto Cabañas,association football,1961-04-11T00:00:00Z,2017-01-09T00:00:00Z,1978-01-01T00:00:00Z,2000-01-01T00:00:00Z
Roberto Cherro,association football,1907-02-23T00:00:00Z,1965-10-11T00:00:00Z,1926-01-01T00:00:00Z,1938-01-01T00:00:00Z
Roberto Cino,association football,1954-05-25T00:00:00Z,2015-11-22T00:00:00Z,1969-01-01T00:00:00Z,1984-01-01T00:00:00Z
Roberto Coll,association football,1925-04-10T00:00:00Z,2013-01-01T00:00:00Z,1945-01-01T00:00:00Z,1968-01-01T00:00:00Z
Roberto Eliseo Sosa Echartea,association football,1935-06-14T00:00:00Z,2008-06-27T00:00:00Z,1954-01-01T00:00:00Z,1970-01-01T00:00:00Z
Roberto Elías,association football,1940-06-07T00:00:00Z,2019-01-01T00:00:00Z,1960-01-01T00:00:00Z,1977-01-01T00:00:00Z
Roberto Emílio da Cunha,association football,1912-06-20T00:00:00Z,1971-07-15T00:00:00Z,1933-01-01T00:00:00Z,1942-01-01T00:00:00Z
Roberto Emílio da Cunha,association football,1913-03-19T00:00:00Z,1971-07-15T00:00:00Z,1933-01-01T00:00:00Z,1942-01-01T00:00:00Z
Roberto Etxebarria Arruti,association football,1908-05-06T00:00:00Z,1981-02-17T00:00:00Z,1926-01-01T00:00:00Z,1942-01-01T00:00:00Z
Roberto Gil,association football,1938-07-30T00:00:00Z,2022-08-05T00:00:00Z,1959-01-01T00:00:00Z,1971-01-01T00:00:00Z
Roberto Gramajo,association football,1947-07-28T00:00:00Z,2023-07-01T00:00:00Z,1967-01-01T00:00:00Z,1987-01-01T00:00:00Z
Roberto López,association football,1940-01-01T00:00:00Z,2011-01-01T00:00:00Z,1956-01-01T00:00:00Z,1974-01-01T00:00:00Z
Roberto Porta,association football,1913-06-07T00:00:00Z,1984-01-02T00:00:00Z,1930-01-01T00:00:00Z,1947-01-01T00:00:00Z
Roberto Quatrocchi,association football,1921-06-11T00:00:00Z,1991-01-01T00:00:00Z,1939-01-01T00:00:00Z,1951-01-01T00:00:00Z
Roberto Rojas,association football,1955-10-26T00:00:00Z,1991-09-27T00:00:00Z,1975-01-01T00:00:00Z,1988-01-01T00:00:00Z
Roberto Rojas Díaz,association football,1945-11-27T00:00:00Z,2014-03-17T00:00:00Z,1965-01-01T00:00:00Z,1971-01-01T00:00:00Z
Roberto Rosato,association football,1943-08-18T00:00:00Z,2010-06-20T00:00:00Z,1960-01-01T00:00:00Z,1979-01-01T00:00:00Z
Roberto Tesouro,association football,1929-05-08T00:00:00Z,2010-07-13T00:00:00Z,1951-01-01T00:00:00Z,1956-01-01T00:00:00Z
Roberto Zárate,association football,1932-12-15T00:00:00Z,2013-11-06T00:00:00Z,1950-01-01T00:00:00Z,1969-01-01T00:00:00Z
Roddy Piper,judo,1954-04-17T00:00:00Z,2015-07-31T00:00:00Z,1969-01-01T00:00:00Z,2014-01-01T00:00:00Z
Roderich Menzel,association football,1907-04-13T00:00:00Z,1987-10-17T00:00:00Z,1928-01-01T00:00:00Z,1939-01-01T00:00:00Z
Roderich Menzel,association football,1907-04-13T00:00:00Z,1987-10-18T00:00:00Z,1928-01-01T00:00:00Z,1939-01-01T00:00:00Z
Rodolfo Carreras,association football,http://www.wikidata.org/.well-known/genid/daefee06881df0d38b82111859351525,2000-01-01T00:00:00Z,1935-01-01T00:00:00Z,1937-01-01T00:00:00Z
Rodolfo Fischer,association football,1944-07-16T00:00:00Z,2020-10-16T00:00:00Z,1965-01-01T00:00:00Z,1981-01-01T00:00:00Z
Rodolfo Gutiérrez,association football,1930-08-20T00:00:00Z,1994-05-04T00:00:00Z,1952-01-01T00:00:00Z,1964-01-01T00:00:00Z
Rodolfo Kralj,association football,1910-12-12T00:00:00Z,1990-11-21T00:00:00Z,1930-01-01T00:00:00Z,1943-01-01T00:00:00Z
Rodolfo Micheli,association football,1930-04-24T00:00:00Z,2022-12-27T00:00:00Z,1950-01-01T00:00:00Z,1961-01-01T00:00:00Z
